Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,leader_Vehicle_ID,leader_Frame_ID,leader_Total_Frames,leader_Global_Time,leader_Local_X,leader_Local_Y,leader_Global_X,leader_Global_Y,leader_v_length,leader_v_Width,leader_v_Class,leader_v_Vel,leader_v_Acc,leader_Lane_ID,leader_O_Zone,leader_D_Zone,leader_Int_ID,leader_Section_ID,leader_Direction,leader_Movement,leader_Preceding,leader_Following,leader_Space_Headway,leader_Time_Headway,leader_Location
184,810,467,1118847059900,20.414,1561.706,6452263.619,1872312.693,17.0,5.4,2,51.83,3.96,2,,,,,,,180,196,107.63,2.08,us-101,180,678,462,1118847046700,18.932,1123.462,6451934.717,1872602.382,17.5,5.9,2,32.01,-7.16,2,,,,,,,175,184,39.61,1.24,us-101
1221,5379,505,1118848379900,20.264,1516.383,6452199.279,1872369.343,13.5,3.9,2,37.55,-9.15,2,,,,,,,1219,1227,50.61,1.35,us-101,1219,3540,495,1118847332900,18.987,1024.199,6451859.824,1872667.55,13.0,5.4,2,35.37,-4.24,2,,,,,,,1215,3108,116.48,3.29,us-101
137,988,971,1118848855800,17.739,940.547,6451771.251,1872746.257,15.5,6.4,2,29.72,-0.83,2,,,,,,,135,142,48.92,1.65,us-101,135,1102,957,1118848867200,19.476,1290.527,6452033.884,1872514.915,15.5,6.9,2,27.2,0.73,2,,,,,,,128,137,82.6,3.04,us-101
315,2182,758,1118848060200,20.526,2023.052,6452582.17,1872036.43,16.5,6.4,2,6.0,0.0,2,,,,,,,308,320,34.56,5.76,us-101,308,1389,963,1118848895900,18.422,338.907,6451322.712,1873148.594,14.0,6.4,2,18.21,11.2,2,,,,,,,300,322,69.45,3.81,us-101
2820,8296,813,1118847808500,19.073,790.824,6451684.033,1872821.204,15.0,6.9,2,1.8,0.0,2,,,,,,,2792,2828,42.99,23.89,us-101,2792,8599,830,1118847838800,19.435,1153.65,6451957.13,1872582.19,12.0,8.0,2,34.5,6.75,2,,,,,,,2780,2820,81.11,2.35,us-101
1566,6176,850,1118848459600,18.085,881.585,6451722.591,1872788.601,14.5,5.4,2,19.98,0.0,2,,,,,,,1554,1570,66.23,3.31,us-101,1554,6356,849,1118848477600,19.507,1558.738,6452231.56,1872341.961,12.0,5.0,2,35.0,0.02,2,,,,,,,1544,1566,75.88,2.17,us-101
2462,7186,754,1118847697500,20.379,642.512,6451571.738,1872918.067,17.0,7.4,2,30.0,0.0,2,,,,,,,2444,2469,56.0,1.87,us-101,2444,7333,754,1118847712200,17.914,1179.259,6451977.362,1872566.518,16.5,6.9,2,35.89,7.02,2,,,,,,,2432,2462,60.54,1.69,us-101
338,2142,797,1118848971200,18.818,1313.192,6452051.359,1872500.478,14.0,5.9,2,34.98,-0.19,2,,,,,,,334,341,76.94,2.2,us-101,334,1834,968,1118848940400,19.133,755.776,6451631.548,1872867.215,16.5,6.9,2,25.01,-0.24,2,,,,,,,328,338,95.33,3.81,us-101
1297,6599,1199,1118849416900,17.6,1131.649,6451915.517,1872620.874,14.0,6.4,2,31.67,-3.32,2,,,,,,,1292,1299,70.67,2.23,us-101,1292,6215,1260,1118849378500,19.63,443.516,6451398.423,1873075.648,14.5,6.4,2,12.4,-0.96,2,,,,,,,1285,1297,40.99,3.31,us-101
943,2334,479,1118847212300,18.568,457.94,6451435.317,1873043.092,16.0,8.5,2,39.99,-0.02,2,,,,,,,928,947,105.24,2.63,us-101,928,2554,463,1118847234300,17.43,1418.395,6452157.821,1872409.545,14.0,6.4,2,55.25,0.73,2,,,,,,,918,943,122.1,2.21,us-101
30,474,662,1118848804400,19.094,619.075,6451529.013,1872957.882,15.0,5.4,2,33.04,-0.11,2,,,,,,,27,43,56.2,1.7,us-101,27,843,684,1118848841300,19.744,2023.119,6452586.976,1872033.521,15.0,5.9,2,36.37,10.6,2,,,,,,,22,60,59.29,1.63,us-101
1422,7507,890,1118849507700,18.027,1885.379,6452482.788,1872124.563,14.0,5.4,2,39.97,-0.24,2,,,,,,,1405,1421,66.1,1.65,us-101,1405,7286,904,1118849485600,18.912,1171.448,6451944.678,1872593.73,15.5,6.9,2,25.0,0.0,2,,,,,,,1400,1422,39.59,1.58,us-101
1934,5808,584,1118847559700,16.129,995.659,6451840.183,1872688.449,13.5,5.9,2,25.3,-1.3,2,,,,,,,1930,1942,73.35,2.9,us-101,1930,5977,575,1118847576600,15.922,1756.504,6452413.114,1872187.691,11.5,4.5,2,45.0,0.0,2,,,,,,,1924,1934,102.45,2.28,us-101
1576,7825,833,1118849539500,19.279,863.509,6451712.375,1872795.998,15.0,7.4,2,30.74,-1.94,2,,,,,,,1573,1581,57.07,1.86,us-101,1573,7988,857,1118849555800,18.064,1468.791,6452169.106,1872398.809,14.0,6.9,2,23.5,0.0,2,,,,,,,1568,1576,72.0,3.06,us-101
859,4187,708,1118849175700,18.074,377.418,6451350.698,1873122.03,15.0,6.9,2,17.9,4.27,2,,,,,,,852,866,54.11,3.02,us-101,852,4025,685,1118849159500,16.383,173.918,6451207.856,1873268.154,17.0,6.4,2,18.66,-10.88,2,,,,,,,847,859,35.23,1.89,us-101
1044,4559,517,1118848297900,17.356,385.684,6451353.183,1873120.626,16.0,5.9,2,33.77,-6.66,2,,,,,,,1038,1050,58.06,1.72,us-101,1038,2712,502,1118847250100,19.241,596.68,6451538.134,1872949.527,13.0,6.9,2,19.98,-0.24,2,,,,,,,1032,1043,54.8,2.74,us-101
1217,5436,477,1118848385600,18.192,1876.451,6452471.796,1872133.922,13.0,5.4,2,50.0,0.03,2,,,,,,,1209,1219,72.71,1.45,us-101,1209,3499,473,1118847328800,20.323,1096.88,6451913.748,1872618.803,11.0,4.0,2,41.31,-5.22,2,,,,,,,1201,1215,76.16,1.84,us-101
163,1028,981,1118848859800,18.467,781.741,6451651.499,1872850.586,15.5,7.9,2,29.46,6.27,2,,,,,,,159,168,67.29,2.28,us-101,159,1216,978,1118848878600,18.858,1320.667,6452056.961,1872495.516,15.5,5.9,2,26.36,-10.73,2,,,,,,,151,163,52.14,1.98,us-101
1354,6393,1016,1118849396300,16.194,120.76,6451171.669,1873307.496,14.5,6.9,2,10.0,0.0,2,,,,,,,1350,1360,33.71,3.37,us-101,1350,7000,1020,1118849457000,19.375,1253.54,6452006.096,1872539.398,15.0,6.9,2,0.0,0.0,2,,,,,,,1341,1354,45.2,9999.99,us-101
1102,5394,871,1118849296400,16.837,886.591,6451731.301,1872782.601,14.5,6.9,2,20.01,-0.38,2,,,,,,,1094,1109,70.88,3.54,us-101,1094,3099,613,1118847288800,21.083,1088.179,6451906.681,1872623.952,10.0,4.5,2,35.0,0.0,2,,,,,,,1088,1101,117.06,3.34,us-101
632,3262,795,1118849083200,19.307,807.755,6451670.492,1872832.793,17.0,5.9,2,39.48,6.34,2,,,,,,,625,635,65.58,1.66,us-101,625,2688,963,1118848110800,18.191,407.108,6451368.58,1873105.108,13.0,5.4,2,24.99,0.52,2,,,,,,,618,629,42.65,1.71,us-101
1895,7441,926,1118848586100,18.13,1064.603,6451860.478,1872668.118,14.0,5.9,2,27.76,3.09,2,,,,,,,1889,1903,50.72,1.83,us-101,1889,7314,936,1118848573400,16.764,949.338,6451774.423,1872744.772,18.0,6.4,2,1.58,-6.33,2,,,,,,,1881,1895,22.44,14.2,us-101
639,3576,767,1118849114600,16.703,1580.723,6452254.057,1872325.909,15.0,7.4,2,14.81,-2.03,2,,,,,,,632,642,52.13,3.52,us-101,632,3262,795,1118849083200,19.307,807.755,6451670.492,1872832.793,17.0,5.9,2,39.48,6.34,2,,,,,,,625,635,65.58,1.66,us-101
236,1647,519,1118848006700,18.962,1620.157,6452278.299,1872301.89,16.5,6.9,2,46.31,-4.09,2,,,,,,,232,243,100.52,2.17,us-101,232,1522,513,1118847994200,20.299,1102.951,6451887.967,1872641.294,16.0,7.9,2,50.0,0.0,2,,,,,,,224,236,101.04,2.02,us-101
483,2226,1063,1118848064600,17.8,304.953,6451294.826,1873176.411,15.0,5.4,2,14.67,0.0,2,,,,,,,478,495,49.18,3.35,us-101,478,2742,1097,1118848116200,18.419,1227.652,6451983.148,1872560.777,17.0,6.9,2,12.12,-4.4,2,,,,,,,475,492,35.54,2.93,us-101
942,4167,667,1118848258700,17.522,351.054,6451328.16,1873144.58,16.0,6.4,2,19.96,5.66,2,,,,,,,918,948,147.06,7.37,us-101,918,4462,603,1118848288200,19.141,1788.749,6452404.912,1872190.496,14.5,5.9,2,55.3,3.12,2,,,,,,,912,920,101.68,1.84,us-101
354,1923,1013,1118848949300,19.935,715.565,6451600.803,1872893.14,12.5,7.0,2,24.49,0.07,2,,,,,,,350,363,65.7,2.68,us-101,350,2039,992,1118848960900,17.052,908.643,6451747.726,1872767.866,15.0,6.4,2,2.5,0.0,2,,,,,,,345,354,19.48,7.79,us-101
1966,7043,948,1118848546300,17.104,254.421,6451259.031,1873213.054,14.5,5.4,2,32.83,-1.76,2,,,,,,,1953,1980,48.86,1.49,us-101,1953,7041,944,1118848546100,17.349,296.359,6451288.958,1873182.709,11.5,5.0,2,34.71,-0.99,2,,,,,,,1951,1966,67.67,1.95,us-101
1322,6665,1113,1118849423500,17.446,996.975,6451814.077,1872709.398,14.5,5.9,2,30.0,0.13,2,,,,,,,1319,1329,57.97,1.93,us-101,1319,6764,1127,1118849433400,18.707,1315.832,6452053.415,1872498.823,14.5,6.9,2,11.75,0.0,2,,,,,,,1314,1322,32.61,2.78,us-101
1227,5295,507,1118848371500,18.522,1143.956,6451920.059,1872615.694,15.5,5.4,2,40.59,-4.75,2,,,,,,,1221,1235,56.52,1.39,us-101,1221,5379,505,1118848379900,20.264,1516.383,6452199.279,1872369.343,13.5,3.9,2,37.55,-9.15,2,,,,,,,1219,1227,50.61,1.35,us-101
364,2369,996,1118848993900,19.379,1672.785,6452321.976,1872263.477,12.5,6.5,2,50.09,4.41,2,,,,,,,363,370,83.24,1.66,us-101,363,1756,998,1118848932600,18.369,419.773,6451381.82,1873092.664,16.0,6.9,2,19.63,0.0,2,,,,,,,354,364,73.3,3.73,us-101
2768,8414,827,1118847820300,16.975,897.784,6451765.726,1872752.135,13.0,4.9,2,9.47,6.27,2,,,,,,,2761,2780,50.9,5.37,us-101,2761,8382,797,1118847817100,20.073,916.686,6451777.996,1872737.281,11.5,6.0,2,10.0,0.02,2,,,,,,,2755,2768,26.0,2.6,us-101
642,3714,762,1118849128400,17.277,1880.015,6452479.236,1872128.653,16.5,6.9,2,33.36,8.34,2,,,,,,,639,646,69.03,2.07,us-101,639,3576,767,1118849114600,16.703,1580.723,6452254.057,1872325.909,15.0,7.4,2,14.81,-2.03,2,,,,,,,632,642,52.13,3.52,us-101
472,2243,792,1118848981300,16.632,198.945,6451224.706,1873249.675,14.5,6.9,2,19.58,-0.96,2,,,,,,,466,477,49.2,2.51,us-101,466,2620,779,1118849019000,18.132,879.6,6451725.21,1872786.235,17.5,6.4,2,20.76,-8.21,2,,,,,,,458,472,100.39,4.84,us-101
2264,8264,727,1118848668400,16.67,263.272,6451265.482,1873206.941,16.5,7.4,2,30.01,0.56,2,,,,,,,2241,2261,98.47,3.28,us-101,2241,8225,658,1118848664500,16.985,259.666,6451262.752,1873209.339,15.5,5.9,2,31.23,-0.33,2,,,,,,,2233,2264,38.7,1.24,us-101
1992,5909,581,1118847569800,19.594,793.296,6451685.543,1872819.181,10.0,5.5,2,29.12,-0.84,2,,,,,,,1985,1998,49.02,1.68,us-101,1985,5896,580,1118847568500,16.579,807.463,6451698.17,1872812.09,11.0,7.0,2,30.02,0.74,2,,,,,,,1980,1992,51.84,1.73,us-101
2930,8726,796,1118847851500,18.944,361.341,6451364.02,1873108.286,18.5,7.4,2,19.63,4.32,2,,,,,,,2925,2939,45.48,2.32,us-101,2925,8425,804,1118847821400,18.152,118.096,6451192.21,1873282.376,16.0,5.4,2,10.0,0.0,2,,,,,,,2916,2930,45.09,4.51,us-101
438,2551,858,1118849012100,18.795,1010.6,6451823.468,1872699.447,18.5,6.9,2,28.24,-2.44,2,,,,,,,435,443,61.01,2.16,us-101,435,2757,872,1118849032700,19.37,1931.171,6452516.673,1872093.354,15.0,6.4,2,46.45,4.16,2,,,,,,,432,438,144.91,3.12,us-101
2054,7327,1023,1118848574700,17.809,138.228,6451178.742,1873297.358,15.0,6.4,2,9.19,0.0,2,,,,,,,2042,2062,38.24,4.16,us-101,2042,8163,1018,1118848658300,19.023,1896.901,6452486.655,1872119.873,17.0,7.4,2,29.93,-1.61,2,,,,,,,2039,2054,87.84,2.93,us-101
1533,6424,810,1118848484400,18.512,1858.527,6452458.068,1872145.459,14.0,5.4,2,13.21,2.27,2,,,,,,,1525,1539,57.67,4.37,us-101,1525,6100,786,1118848452000,18.26,1008.985,6451818.459,1872704.51,13.5,6.4,2,29.2,-7.34,2,,,,,,,1515,1533,56.49,1.93,us-101
163,1532,981,1118848910200,19.162,1718.168,6452355.789,1872233.789,15.5,7.9,2,0.0,0.0,2,,,,,,,159,168,38.46,9999.99,us-101,159,1216,978,1118848878600,18.858,1320.667,6452056.961,1872495.516,15.5,5.9,2,26.36,-10.73,2,,,,,,,151,163,52.14,1.98,us-101
1476,7253,890,1118849482300,18.408,676.374,6451572.359,1872920.145,15.5,5.9,2,9.83,0.0,2,,,,,,,1469,1482,49.38,5.02,us-101,1469,7270,874,1118849484000,17.846,738.772,6451619.62,1872879.4,15.0,5.9,2,7.67,0.0,2,,,,,,,1462,1476,36.5,4.76,us-101
2951,9150,414,1118847893900,23.476,1484.101,6452203.129,1872361.679,16.0,6.4,2,43.33,8.59,2,,,,,,,2954,2967,45.36,1.05,us-101,2954,8692,788,1118847848100,16.685,257.913,6451290.706,1873181.943,14.5,6.4,2,0.0,0.0,2,,,,,,,2948,2967,19.28,9999.99,us-101
2967,9251,754,1118847904000,15.29,1925.503,6452541.502,1872077.645,15.0,7.4,2,59.93,0.23,2,,,,,,,2951,2978,53.47,0.89,us-101,2951,9150,414,1118847893900,23.476,1484.101,6452203.129,1872361.679,16.0,6.4,2,43.33,8.59,2,,,,,,,2954,2967,45.36,1.05,us-101
1043,2903,527,1118847269200,18.653,1130.663,6451940.303,1872597.885,16.0,6.4,2,39.62,4.4,2,,,,,,,1038,1049,91.6,2.31,us-101,1038,2712,502,1118847250100,19.241,596.68,6451538.134,1872949.527,13.0,6.9,2,19.98,-0.24,2,,,,,,,1032,1043,54.8,2.74,us-101
660,1637,454,1118847142600,17.201,237.28,6451275.54,1873195.884,17.0,6.4,2,28.78,10.37,2,,,,,,,648,669,49.17,1.71,us-101,648,1826,453,1118847161500,20.622,1107.677,6451921.686,1872611.492,21.0,7.4,2,55.0,0.0,2,,,,,,,645,660,63.22,1.15,us-101
350,2258,992,1118848982800,17.755,1554.726,6452233.841,1872342.288,15.0,6.4,2,44.98,0.25,2,,,,,,,345,352,75.61,1.68,us-101,345,1994,990,1118848956400,17.978,927.438,6451761.226,1872754.758,14.0,5.9,2,3.33,-8.25,2,,,,,,,341,350,28.57,8.58,us-101
346,2287,807,1118848070700,19.593,1857.887,6452456.88,1872145.061,14.5,6.4,2,10.0,0.0,2,,,,,,,340,359,47.76,4.78,us-101,340,2329,786,1118848074900,17.114,1918.474,6452504.167,1872107.147,14.0,5.9,2,0.0,0.0,2,,,,,,,344,346,41.53,9999.99,us-101
1436,7632,895,1118849520200,19.382,1990.751,6452562.103,1872054.807,14.0,5.9,2,33.89,0.0,2,,,,,,,1442,1443,83.8,2.47,us-101,1442,7640,812,1118849521000,17.715,2098.345,6452646.763,1871987.457,16.0,6.4,2,29.63,3.39,2,,,,,,,1431,1436,36.58,1.23,us-101
891,2467,446,1118847225600,17.899,1446.627,6452178.667,1872390.62,14.0,5.4,2,51.2,2.49,2,,,,,,,883,897,82.37,1.61,us-101,883,4783,779,1118849235300,19.183,2012.195,6452578.774,1872040.932,15.5,7.4,2,23.47,-3.92,2,,,,,,,877,886,34.52,1.47,us-101
1533,7829,891,1118849539900,19.093,1509.73,6452199.168,1872371.0,14.0,5.9,2,25.0,0.0,2,,,,,,,1525,1538,98.01,3.92,us-101,1525,6100,786,1118848452000,18.26,1008.985,6451818.459,1872704.51,13.5,6.4,2,29.2,-7.34,2,,,,,,,1515,1533,56.49,1.93,us-101
1384,6873,939,1118849444300,18.438,877.318,6451723.278,1872787.526,13.5,6.4,2,30.55,3.78,2,,,,,,,1379,1389,61.72,2.02,us-101,1379,7384,943,1118849495400,19.702,1882.766,6452479.717,1872125.017,16.0,7.4,2,35.75,0.0,2,,,,,,,1374,1384,77.17,2.16,us-101
1009,5197,854,1118849276700,16.038,1537.674,6452222.185,1872354.825,15.0,6.9,2,18.78,-1.43,2,,,,,,,1004,1014,55.29,2.94,us-101,1004,5101,851,1118849267100,16.664,1373.137,6452097.974,1872462.635,14.5,6.4,2,30.0,0.0,2,,,,,,,1003,1009,38.99,1.3,us-101
1180,6398,1154,1118849396800,21.517,2057.57,6452612.566,1872010.37,15.0,7.4,2,1.17,0.0,2,,,,,,,1177,1190,24.52,20.96,us-101,1177,6142,1151,1118849371200,16.569,1309.187,6452049.832,1872504.806,15.5,7.4,2,40.0,0.38,2,,,,,,,1172,1180,111.93,2.8,us-101
891,2199,446,1118847198800,16.487,334.529,6451345.974,1873128.803,14.0,5.4,2,37.5,-10.74,2,,,,,,,883,897,73.75,1.97,us-101,883,4783,779,1118849235300,19.183,2012.195,6452578.774,1872040.932,15.5,7.4,2,23.47,-3.92,2,,,,,,,877,886,34.52,1.47,us-101
1217,5372,477,1118848379200,18.46,1595.591,6452260.064,1872318.36,13.0,5.4,2,39.24,5.62,2,,,,,,,1209,1219,68.74,1.75,us-101,1209,3499,473,1118847328800,20.323,1096.88,6451913.748,1872618.803,11.0,4.0,2,41.31,-5.22,2,,,,,,,1201,1215,76.16,1.84,us-101
2379,8725,635,1118848714500,20.322,617.342,6451522.787,1872961.803,14.5,5.9,2,45.63,-0.08,2,,,,,,,2375,2385,51.47,1.13,us-101,2375,8653,635,1118848707300,18.386,372.014,6451342.636,1873129.387,13.5,5.4,2,39.51,6.35,2,,,,,,,2364,2379,118.66,3.0,us-101
2379,8748,635,1118848716800,19.401,717.783,6451598.684,1872895.711,14.5,5.9,2,40.01,0.26,2,,,,,,,2375,2385,40.55,1.01,us-101,2375,8653,635,1118848707300,18.386,372.014,6451342.636,1873129.387,13.5,5.4,2,39.51,6.35,2,,,,,,,2364,2379,118.66,3.0,us-101
625,3124,963,1118848154400,17.641,910.106,6451744.297,1872770.098,13.0,5.4,2,19.08,6.91,2,,,,,,,618,629,54.87,2.88,us-101,618,3183,971,1118848160300,17.88,1156.106,6451929.637,1872608.202,15.5,5.9,2,36.3,4.27,2,,,,,,,610,625,47.89,1.32,us-101
1888,9074,810,1118849664400,20.339,588.696,6451505.561,1872977.185,14.0,6.9,2,22.62,-4.24,2,,,,,,,1884,1895,37.76,1.67,us-101,1884,9094,816,1118849666400,19.152,671.749,6451568.398,1872922.632,13.0,5.9,2,24.9,6.36,2,,,,,,,1878,1888,62.55,2.51,us-101
2500,7903,847,1118847769200,18.699,1923.605,6452537.866,1872076.259,17.0,5.9,2,14.35,-11.2,2,,,,,,,2497,2516,40.61,2.83,us-101,2497,7177,838,1118847696600,16.541,223.102,6451265.61,1873206.994,17.0,5.9,2,45.49,-3.55,2,,,,,,,2492,2500,92.67,2.04,us-101
1712,6795,1040,1118848521500,18.817,1334.242,6452063.017,1872490.264,18.5,5.9,2,0.0,0.0,2,,,,,,,1704,1718,25.94,9999.99,us-101,1704,6366,1049,1118848478600,18.389,371.031,6451341.919,1873130.076,14.0,4.9,2,15.03,-1.8,2,,,,,,,1700,1712,45.25,3.01,us-101
1232,6602,1179,1118849417200,17.662,1851.779,6452457.715,1872146.894,17.0,6.4,2,1.73,-9.16,2,,,,,,,1228,1236,29.08,16.81,us-101,1228,5954,1183,1118849352400,19.281,636.107,6451541.603,1872946.372,14.0,6.9,2,15.54,4.3,2,,,,,,,1222,1232,103.17,6.64,us-101
2659,8075,942,1118847786400,20.962,1262.732,6452038.141,1872509.209,15.5,5.9,2,8.7,0.0,2,,,,,,,2653,2670,32.19,3.7,us-101,2653,8012,954,1118847780100,17.414,1256.802,6452036.018,1872515.786,15.5,6.9,2,10.32,0.0,2,,,,,,,2645,2659,38.15,3.7,us-101
2925,8398,804,1118847818700,17.846,90.438,6451173.41,1873303.086,16.0,5.4,2,13.94,-11.2,2,,,,,,,2916,2930,41.19,2.95,us-101,2916,8613,809,1118847840200,19.481,379.849,6451377.248,1873095.366,12.5,6.0,2,0.0,0.0,2,,,,,,,2911,2925,22.15,9999.99,us-101
315,2289,758,1118848070900,19.951,2081.07,6452627.513,1872000.204,16.5,6.4,2,14.92,1.64,2,,,,,,,308,320,64.3,4.31,us-101,308,1389,963,1118848895900,18.422,338.907,6451322.712,1873148.594,14.0,6.4,2,18.21,11.2,2,,,,,,,300,322,69.45,3.81,us-101
619,1801,536,1118847159000,15.905,1410.893,6452153.168,1872415.615,16.0,6.4,2,65.07,-0.82,2,,,,,,,618,629,58.07,0.89,us-101,618,3183,971,1118848160300,17.88,1156.106,6451929.637,1872608.202,15.5,5.9,2,36.3,4.27,2,,,,,,,610,625,47.89,1.32,us-101
340,2329,786,1118848074900,17.114,1918.474,6452504.167,1872107.147,14.0,5.9,2,0.0,0.0,2,,,,,,,344,346,41.53,9999.99,us-101,344,971,501,1118847076000,18.713,803.293,6451693.635,1872813.237,14.5,5.9,2,38.05,-0.43,2,,,,,,,331,351,92.73,2.44,us-101
1827,9056,923,1118849662600,17.329,1272.011,6452021.363,1872528.74,15.0,5.9,2,40.16,0.94,2,,,,,,,1835,1838,69.16,1.72,us-101,1835,9257,864,1118849682700,18.778,1693.268,6452337.522,1872250.661,15.0,6.4,2,1.57,8.85,2,,,,,,,1823,1821,28.84,18.37,us-101
1889,7314,936,1118848573400,16.764,949.338,6451774.423,1872744.772,18.0,6.4,2,1.58,-6.33,2,,,,,,,1881,1895,22.44,14.2,us-101,1881,7107,943,1118848552700,18.421,800.754,6451661.69,1872841.7,15.0,4.9,2,8.63,-10.68,2,,,,,,,1873,1889,28.56,3.31,us-101
379,1756,936,1118848932600,17.827,279.111,6451280.185,1873190.524,15.0,6.9,2,10.31,0.0,2,,,,,,,373,386,58.35,5.66,us-101,373,1730,952,1118848930000,17.502,296.209,6451292.709,1873178.872,15.0,6.4,2,8.3,2.69,2,,,,,,,364,379,40.34,4.86,us-101
1917,9184,797,1118849675400,20.623,561.816,6451485.314,1872994.912,13.5,6.4,2,24.95,-0.1,2,,,,,,,1915,1922,39.34,1.58,us-101,1915,9010,800,1118849658000,17.659,213.715,6451234.297,1873238.098,14.0,6.4,2,24.91,-1.83,2,,,,,,,1909,1917,43.16,1.73,us-101
1691,8113,632,1118849568300,17.936,281.245,6451281.644,1873188.962,14.0,5.9,2,28.99,0.03,2,,,,,,,1686,1695,46.96,1.62,us-101,1686,8509,631,1118849607900,18.5,1565.175,6452241.221,1872334.805,16.0,5.9,2,39.05,-3.51,2,,,,,,,1681,1691,103.14,2.64,us-101
2062,7957,1024,1118848637700,17.481,948.088,6451772.934,1872745.12,14.0,4.9,2,25.57,4.63,2,,,,,,,2054,2070,104.91,4.1,us-101,2054,7327,1023,1118848574700,17.809,138.228,6451178.742,1873297.358,15.0,6.4,2,9.19,0.0,2,,,,,,,2042,2062,38.24,4.16,us-101
2423,7211,639,1118847700000,18.66,871.809,6451745.112,1872768.024,14.0,6.4,2,25.0,0.0,2,,,,,,,2418,2432,44.9,1.8,us-101,2418,9075,656,1118848749500,18.32,1312.701,6452047.174,1872504.807,18.5,5.9,2,35.0,0.08,2,,,,,,,2415,2428,53.92,1.54,us-101
390,2338,945,1118848990800,18.009,1097.978,6451889.864,1872642.678,17.0,7.4,2,33.63,10.68,2,,,,,,,386,392,54.97,1.63,us-101,386,1867,948,1118848943700,18.81,417.917,6451380.171,1873093.584,15.5,6.9,2,9.05,-7.34,2,,,,,,,379,390,45.51,5.03,us-101
1712,6295,1040,1118848471500,16.017,157.847,6451193.433,1873284.196,18.5,5.9,2,30.98,-5.52,2,,,,,,,1704,1718,66.21,2.14,us-101,1704,6366,1049,1118848478600,18.389,371.031,6451341.919,1873130.076,14.0,4.9,2,15.03,-1.8,2,,,,,,,1700,1712,45.25,3.01,us-101
1139,5484,896,1118849305400,19.536,733.273,6451614.374,1872881.757,20.5,7.4,2,25.02,0.27,2,,,,,,,1132,1145,38.38,1.53,us-101,1132,5657,884,1118849322700,17.467,1045.448,6451850.623,1872677.582,13.5,6.4,2,19.98,0.25,2,,,,,,,1126,1139,53.0,2.65,us-101
244,1654,968,1118848922400,19.422,1375.647,6452098.042,1872458.92,13.5,5.9,2,15.1,-2.03,2,,,,,,,239,246,44.5,2.95,us-101,239,1838,963,1118848940800,19.482,1566.732,6452241.714,1872333.064,17.0,5.9,2,19.98,0.08,2,,,,,,,236,244,41.51,2.08,us-101
1063,2846,565,1118847263500,19.484,663.011,6451587.733,1872905.215,11.5,6.0,2,30.0,0.0,2,,,,,,,1056,1065,92.0,3.07,us-101,1056,5721,864,1118849329100,19.949,1947.41,6452528.697,1872082.397,14.5,5.9,2,43.32,-6.22,2,,,,,,,1052,1059,56.03,1.29,us-101
1948,5989,572,1118847577800,17.531,1568.448,6452270.591,1872310.465,11.0,5.0,2,50.37,0.0,2,,,,,,,1942,1961,70.09,1.39,us-101,1942,5594,583,1118847538300,15.266,202.385,6451252.24,1873222.809,14.0,4.9,2,34.99,0.0,2,,,,,,,1934,1961,44.05,1.26,us-101
891,2304,446,1118847209300,18.588,807.687,6451696.989,1872810.453,14.0,5.4,2,45.94,-3.58,2,,,,,,,883,897,71.39,1.55,us-101,883,4783,779,1118849235300,19.183,2012.195,6452578.774,1872040.932,15.5,7.4,2,23.47,-3.92,2,,,,,,,877,886,34.52,1.47,us-101
435,2231,872,1118848980100,19.669,491.076,6451433.372,1873043.387,15.0,6.4,2,1.13,0.0,2,,,,,,,427,438,26.5,23.45,us-101,427,2507,859,1118849007700,16.949,1035.268,6451843.293,1872684.654,14.5,6.4,2,31.92,-1.53,2,,,,,,,425,435,55.49,1.74,us-101
754,3697,899,1118848211700,19.158,1003.172,6451813.467,1872707.659,16.5,6.4,2,17.08,8.87,2,,,,,,,748,755,49.26,2.88,us-101,748,3671,911,1118848209100,18.459,1003.959,6451814.516,1872707.674,13.5,5.9,2,15.38,4.29,2,,,,,,,745,754,67.47,4.39,us-101
636,1657,444,1118847144600,18.313,470.055,6451444.414,1873035.055,16.5,6.4,2,37.96,-11.2,2,,,,,,,629,648,72.98,1.92,us-101,629,3290,968,1118848171000,19.565,1333.702,6452062.148,1872490.03,13.5,5.4,2,30.0,0.0,2,,,,,,,625,638,83.44,2.78,us-101
1651,8378,656,1118849594800,19.341,1605.956,6452271.463,1872307.313,13.5,5.9,2,39.54,-1.62,2,,,,,,,1647,1663,50.09,1.27,us-101,1647,8216,660,1118849578600,18.838,1122.947,6451908.158,1872625.643,15.5,5.9,2,30.02,0.25,2,,,,,,,1644,1651,49.27,1.64,us-101
2951,9223,414,1118847901200,22.508,1830.34,6452464.539,1872134.521,16.0,6.4,2,52.52,11.2,2,,,,,,,2954,2967,99.54,1.9,us-101,2954,8692,788,1118847848100,16.685,257.913,6451290.706,1873181.943,14.5,6.4,2,0.0,0.0,2,,,,,,,2948,2967,19.28,9999.99,us-101
